AnswerID,Answer,Question,qid,score,Pergunta_BR,Resposta_BR
ADAM_0000301_Sec3.txt,"The symptoms of appendicitis can vary. It can be hard to diagnose appendicitis in young children, the elderly, and women of childbearing age.  The first symptom is often pain around the belly button. Pain may be minor at first, but becomes more sharp and severe. You may also have a loss of appetite, nausea, vomiting, and a low fever.  The pain tends to move into the right lower part of your belly. The pain tends to focus at a spot directly above the appendix called McBurney's point. This most often occurs 12 to 24 hours after the illness starts.  If your appendix breaks open (ruptures), you may have less pain for a short time and you may feel better. However, the pain soon gets worse and you will feel sicker.  Your pain may be worse when you walk, cough, or make sudden movements. Later symptoms include:  - Chills and shaking  - Hard stools  - Diarrhea  - Fever  - Nausea and vomiting)",What are the symptoms of Appendicitis ?,59,4-Excellent,Quais são os sintomas de apendicite?,"Os sintomas de apendicite podem variar. Pode ser difícil diagnosticar apendicite em crianças pequenas, idosos e mulheres em idade fértil. O primeiro sintoma é frequentemente dor ao redor do umbigo. A dor pode ser leve no início, mas torna-se mais aguda e intensa. Você também pode apresentar perda de apetite, náuseas, vômitos e febre baixa. A dor tende a se deslocar para a parte inferior direita do abdômen. A dor tende a se concentrar em um ponto diretamente acima do apêndice, chamado ponto de McBurney. Isso ocorre mais frequentemente de 12 a 24 horas após o início da doença. Se o apêndice romper (estourar), você pode ter menos dor por um curto período e se sentir melhor. No entanto, a dor logo piora e você se sentirá mais doente. Sua dor pode piorar ao caminhar, tossir ou fazer movimentos súbitos. Sintomas posteriores incluem: - Calafrios e tremores - Fezes duras - Diarreia - Febre - Náuseas e vômitos"
MPlusHealthTopics_0000052_Sec1.txt,"The appendix is a small, tube-like organ attached to the first part of the large intestine. It is located in the lower right part of the abdomen. It has no known function. A blockage inside of the appendix causes appendicitis. The blockage leads to increased pressure, problems with blood flow, and inflammation. If the blockage is not treated, the appendix can burst and spread infection into the abdomen. This causes a condition called peritonitis.    The main symptom is pain in the abdomen, often on the right side. It is usually sudden and gets worse over time. Other symptoms may include       -  Swelling in the abdomen    -  Loss of appetite    -  Nausea and vomiting    -  Constipation or diarrhea    -  Inability to pass gas    -  Low fever        Not everyone with appendicitis has all these symptoms.    Appendicitis is a medical emergency. Treatment almost always involves removing the appendix. Anyone can get appendicitis, but it is more common among people 10 to 30 years old.    NIH: National Institute of Diabetes and Digestive and Kidney Diseases)",What is (are) Appendicitis ?,59,4-Excellent,O que é apendicite?,"O apêndice é um órgão pequeno e tubular ligado à primeira parte do intestino grosso. Ele está localizado na parte inferior direita do abdômen e não tem função conhecida. Um bloqueio dentro do apêndice causa apendicite. O bloqueio leva ao aumento da pressão, problemas no fluxo sanguíneo e inflamação. Se o bloqueio não for tratado, o apêndice pode romper e espalhar a infecção para o abdômen. Isso causa uma condição chamada peritonite. O principal sintoma é dor no abdômen, frequentemente no lado direito. Geralmente é súbita e piora com o tempo. Outros sintomas podem incluir: - Inchaço no abdômen - Perda de apetite - Náuseas e vômitos - Constipação ou diarreia - Incapacidade de liberar gases - Febre baixa. Nem toda pessoa com apendicite apresenta todos esses sintomas. Apendicite é uma emergência médica. O tratamento quase sempre envolve a remoção do apêndice. Qualquer pessoa pode ter apendicite, mas é mais comum em pessoas de 10 a 30 anos de idade. (NIH: National Institute of Diabetes and Digestive and Kidney Diseases)"
MPlusDrugs_0000921_Sec2.txt,"Oxybutynin comes as a tablet, a syrup, and an extended-release (long-acting) tablet to take by mouth. The tablets and syrup are usually taken two to four times a day. The extended-release tablet is usually taken once a day with or without food. Take oxybutynin at around the same time(s) every day. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take oxybutynin exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor.  Swallow the extended-release tablets whole with plenty of water or other liquid. Do not split, chew, or crush the extended-release tablets. Tell your doctor if you cannot swallow tablets.  Use a dose-measuring spoon or cup to measure the correct amount of liquid for each dose, not a household spoon.  Your doctor may start you on a low dose of oxybutynin and gradually increase your dose, not more than once every week.  Oxybutynin may control your symptoms but will not cure your condition. Continue to take oxybutynin even if you feel well. Do not stop taking oxybutynin without talking to your doctor.  You may notice some improvement in your symptoms within the first 2 weeks of your treatment. However, it may take 68 weeks to experience the full benefit of oxybutynin. Talk to your doctor if your symptoms do not improve at all within 8 weeks.)",How should Oxybutynin be used and what is the dosage ?,60,4-Excellent,Como o Oxybutynin deve ser usado e qual é a dosagem?,"O Oxybutynin está disponível em comprimido, xarope e comprimido de liberação prolongada (ação lenta) para administração oral. Os comprimidos e o xarope são geralmente tomados de duas a quatro vezes ao dia. O comprimido de liberação prolongada é geralmente tomado uma vez ao dia, com ou sem alimentos. Tome o oxybutynin em horários semelhantes todos os dias. Siga cuidadosamente as instruções do rótulo da sua prescrição e peça ao seu médico ou farmacêutico para explicar qualquer parte que você não compreenda. Tome o oxybutynin exatamente como prescrito. Não tome mais, menos ou com mais frequência do que o seu médico prescreveu. Engula os comprimidos de liberação prolongada inteiros com bastante água ou outro líquido. Não divida, mastigue ou esmague os comprimidos de liberação prolongada. Informe ao seu médico se você não consegue engolir comprimidos. Use uma colher ou copo medidor de dose para medir a quantidade correta de líquido para cada dose, e não uma colher de cozinha. Seu médico pode iniciar com uma dose baixa de oxybutynin e aumentar gradualmente a dose, não mais de uma vez por semana. Oxybutynin pode controlar seus sintomas, mas não curará sua condição. Continue tomando oxybutynin mesmo que se sinta bem. Não pare de tomar oxybutynin sem conversar com seu médico. Você pode notar alguma melhora em seus sintomas nas primeiras 2 semanas de tratamento. No entanto, pode levar 6 a 8 semanas para sentir o benefício total do oxybutynin. Converse com seu médico se seus sintomas não melhorarem em 8 semanas."
ADAM_0004040_Sec7.txt,More than 90% of children with trisomy 13 die in the first year.),What is the outlook for Trisomy 13 ? (Also called: Patau syndrome),63,4-Excellent,Qual é o prognóstico para a Trissomia 13? (Também chamado de: Síndrome de Patau),Mais de 90% das crianças com trissomia 13 morrem no primeiro ano.
ADAM_0004040_Sec8.txt,Complications begin almost immediately. Most infants with trisomy 13 have congenital heart disease.   Complications may include:  - Breathing difficulty or lack of breathing (apnea)  - Deafness  - Feeding problems  - Heart failure  - Seizures  - Vision problems),What are the complications of Trisomy 13 ? (Also called: Patau syndrome),63,4-Excellent,Quais são as complicações da Trissomia 13? (Também chamado de: Síndrome de Patau),As complicações começam quase imediatamente. A maioria dos lactentes com trissomia 13 apresenta cardiopatia congênita. As complicações podem incluir: - Dificuldade respiratória ou apneia - Surdez - Problemas de alimentação - Insuficiência cardíaca - Convulsões - Problemas de visão
GHR_0000996_Sec1.txt,"Trisomy 13, also called Patau syndrome, is a chromosomal condition associated with severe intellectual disability and physical abnormalities in many parts of the body. Individuals with trisomy 13 often have heart defects, brain or spinal cord abnormalities, very small or poorly developed eyes (microphthalmia), extra fingers or toes, an opening in the lip (a cleft lip) with or without an opening in the roof of the mouth (a cleft palate), and weak muscle tone (hypotonia). Due to the presence of several life-threatening medical problems, many infants with trisomy 13 die within their first days or weeks of life. Only five percent to 10 percent of children with this condition live past their first year.)",What is (are) trisomy 13 ? (Also called: Bartholin-Patau syndrome; complete trisomy 13 syndrome; Patau syndrome; Patau's syndrome; trisomy 13 syndrome),63,4-Excellent,O que é a trissomia 13? (Também chamado de: síndrome de Bartholin-Patau; trissomia 13 completa; síndrome de Patau; síndrome de Patau; síndrome de trissomia 13),"A trissomia 13, também chamada de síndrome de Patau, é uma condição cromossômica associada a deficiência intelectual grave e anormalidades físicas em várias partes do corpo. Indivíduos com trissomia 13 frequentemente apresentam defeitos cardíacos, anormalidades cerebrais ou da medula espinhal, olhos muito pequenos ou pouco desenvolvidos (microftalmia), dedos ou pés extras, uma abertura no lábio (fissura labial) com ou sem uma abertura no palato (fissura palatina) e tônus muscular fraco (hipotonia). Devido à presença de vários problemas médicos potencialmente fatais, muitos bebês com trissomia 13 morrem nos primeiros dias ou semanas de vida. Apenas cinco a dez por cento das crianças com essa condição sobrevivem após o primeiro ano."
GHR_0000996_Sec5.txt,These resources address the diagnosis or management of trisomy 13:  - Genetic Testing Registry: Complete trisomy 13 syndrome  - MedlinePlus Encyclopedia: Trisomy 13   These resources from MedlinePlus offer information about the diagnosis and management of various health conditions:  - Diagnostic Tests  - Drug Therapy  - Surgery and Rehabilitation  - Genetic Counseling   - Palliative Care),What are the treatments for trisomy 13 ? (Also called: Bartholin-Patau syndrome; complete trisomy 13 syndrome; Patau syndrome; Patau's syndrome; trisomy 13 syndrome),63,4-Excellent,Quais são os tratamentos para trissomia 13? (Também chamado de: síndrome de Bartholin-Patau; trissomia 13 completa; síndrome de Patau; síndrome de Patau; síndrome de trissomia 13),Estes recursos abordam o diagnóstico ou manejo da trissomia 13: - Registro de Testes Genéticos: Síndrome de trissomia 13 completa - Enciclopédia MedlinePlus: Trissomia 13 Estes recursos do MedlinePlus oferecem informações sobre o diagnóstico e manejo de várias condições de saúde: - Testes Diagnósticos - Terapia Medicamentosa - Cirurgia e Reabilitação - Aconselhamento Genético - Cuidados Paliativos
ADAM_0000140_Sec2.txt,"Alcohol is one of the most widely used drug substances in the world.  TEEN DRINKING  Alcohol use is not only an adult problem. Most American high school seniors have had an alcoholic drink within the past month. This is in spite of the fact that the legal drinking age is 21 years old in the U.S.  About 1 in 5 teens are considered ""problem drinkers."" This means that they:  - Get drunk  - Have accidents related to alcohol use  - Get into trouble with the law, family members, friends, school, or dates because of alcohol    THE EFFECTS OF ALCOHOL  Alcoholic drinks have different amounts of alcohol in them:  - Beer is about 5% alcohol, although some beers can have more.  - Wine is usually 12 to 15% alcohol.  - Hard liquor is about 45% alcohol.    Alcohol gets into your bloodstream quickly.  The amount and type of food in your stomach can change how quickly this occurs. For example, high-carbohydrate and high-fat foods can make your body absorb alcohol more slowly.  Certain types of alcoholic drinks get into your bloodstream faster.Stronger drinks tend to be absorbed faster.  Alcohol slows your breathing rate, heart rate, and how well your brain functions. These effects may appear within 10 minutes and peak at around 40 to 60 minutes. Alcohol stays in your bloodstream until it is broken down by the liver. The amount of alcohol in your blood is called your ""blood alcohol level."" If you drink alcohol faster than the liver can break it down, this level rises.  Your blood alcohol level is used to legally define whether or not you are drunk. The legal limit for blood alcohol usually falls between 0.08 and 0.10 in most states. Below is a list of blood alcohol levels and the likely symptoms:  - 0.05 -- reduced inhibitions  - 0.10 -- slurred speech  - 0.20 -- euphoria and motor impairment  - 0.30 -- confusion  - 0.40 -- stupor  - 0.50 -- coma  - 0.60 -- respiratory paralysis and death    You can have symptoms of ""being drunk"" at blood alcohol levels below the legal definition of being drunk. Also, people who drink alcohol frequently may not have symptoms until a higher blood alcohol level is reached.  HEALTH RISKS OF ALCOHOL  Alcohol increases the risk of:  - Alcoholism  - Falls, drownings, and other accidents  - Head, neck, stomach, and breast cancers  - Motor vehicle accidents  - Risky sex behaviors, unplanned or unwanted pregnancy, and sexually transmitted infections (STIs)  - Suicide and homicide    Drinking during pregnancy can harm the developing baby. Severe birth defects or fetal alcohol syndrome are possible.  RESPONSIBLE DRINKING  If you drink alcohol, it is best to do so in moderation. Moderation means the drinking is not getting you intoxicated (or drunk) and you are drinking no more than 1 drink per day if you are a woman and no more than 2 if you are a man. A drink is defined as 12 ounces of beer, 5 ounces of wine, or 1 ounces of liquor.  Here are some ways to drink responsibly, provided you do not have a drinking problem, are of legal age to drink alcohol, and are not pregnant:  - Never drink alcohol and drive a car.  - If you are going to drink, have a designated driver, or plan an alternative way home, such as a taxi or bus.  - Do not drink on an empty stomach. Snack before and while drinking alcohol.    If you are taking medication, including over-the-counter drugs, check with your doctor before drinking alcohol. Alcohol can make the effects of many medicines stronger. It can also interact with other medicines, making them ineffective or dangerous or make you sick.  If alcohol use runs in your family, you may be at increased risk of developing this disease yourself. So, you may want to avoid drinking alcohol altogether.  CALL YOUR HEALTH CARE PROVIDER IF:  - You are concerned about your personal alcohol use or that of a family member  - You are interested in more information regarding alcohol use or support groups  - You are unable to reduce or stop your alcohol consumption, in spite of attempts to stop drinking    Other resources include:  - Local Alcoholics Anonymous or Al-anon/Alateen groups  - Local hospitals  - Public or private mental health agencies  - School or work counselors  - Student or employee health centers)",What is (are) Alcohol use and safe drinking ? (Also called: Beer consumption; Wine consumption; Hard liquor consumption; Safe drinking),66,4-Excellent,O que é o uso de álcool e o consumo seguro? (Também chamado de: consumo de cerveja; consumo de vinho; consumo de bebidas destiladas; consumo seguro),"O álcool é uma das substâncias psicoativas mais utilizadas no mundo.

**CONSUMO EM ADOLESCENTES**
O uso de álcool não é apenas um problema de adultos. A maioria dos estudantes do ensino médio nos EUA já consumiu bebidas alcoólicas nos últimos meses, apesar de a idade legal para consumo ser de 21 anos. Cerca de 1 em cada 5 adolescentes é considerado um ""bebedor problemático"". Isso significa que eles:
- Ficam embriagados.
- Têm acidentes relacionados ao uso de álcool.
- Causam problemas com a lei, familiares, amigos, escola ou namoradas devido ao álcool.

**OS EFEITOS DO ÁLCOOL**
As bebidas alcoólicas contêm diferentes concentrações de álcool:
- Cerveja: cerca de 5% de álcool, embora algumas possam ter mais.
- Vinho: geralmente 12 a 15% de álcool.
- Bebidas destiladas: cerca de 45% de álcool.

O álcool entra na corrente sanguínea rapidamente. A quantidade e o tipo de alimento no estômago podem alterar a velocidade dessa absorção. Por exemplo, alimentos ricos em carboidratos e gorduras podem fazer com que o corpo absorva o álcool mais lentamente. Certos tipos de bebidas alcoólicas entram na corrente sanguínea mais rapidamente. Bebidas mais fortes tendem a ser absorvidas mais rápido.

O álcool retarda a frequência respiratória, a frequência cardíaca e o funcionamento cerebral. Esses efeitos podem aparecer em até 10 minutos e atingir o pico entre 40 e 60 minutos. O álcool permanece na corrente sanguínea até ser metabolizado pelo fígado. A quantidade de álcool no sangue é chamada de ""nível de álcool no sangue"". Se você consumir álcool mais rápido do que o fígado consegue metabolizá-lo, esse nível aumenta.

O nível de álcool no sangue é usado para definir legalmente se a pessoa está embriagada. O limite legal de álcool geralmente varia entre 0,08 e 0,10 na maioria dos estados. Abaixo está uma lista de níveis de álcool no sangue e os sintomas prováveis:
- 0,05: redução de inibições.
- 0,10: fala arrastada.
- 0,20: euforia e comprometimento motor.
- 0,30: confusão.
- 0,40: estupor.
- 0,50: coma.
- 0,60: paralisia respiratória e morte.

É possível apresentar sintomas de embriaguez em níveis de álcool no sangue abaixo da definição legal de embriaguez. Além disso, pessoas que consomem álcool frequentemente podem não apresentar sintomas até que um nível de álcool no sangue mais alto seja atingido.

**RISCOS À SAÚDE DO ÁLCOOL**
O álcool aumenta o risco de:
- Alcoolismo.
- Quedas, afogamentos e outros acidentes.
- Cânceres de cabeça, pescoço, estômago e mama.
- Acidentes de veículos motorizados.
- Comportamentos sexuais de risco, gravidez não planejada ou indesejada, e infecções sexualmente transmissíveis (ISTs).
- Suicídio e homicídio.

O consumo durante a gravidez pode prejudicar o bebê em desenvolvimento. São possíveis defeitos congênitos graves ou síndrome alcoólica fetal.

**CONSUMO RESPONSÁVEL**
Se você consumir álcool, é melhor fazê-lo com moderação. Moderação significa que o consumo não está causando intoxicação (ou embriaguez) e que você consome no máximo 1 dose por dia se for mulher e no máximo 2 se for homem. Uma dose é definida como 12 onças de cerveja, 5 onças de vinho ou 1 onça de bebida destilada.

Aqui estão algumas maneiras de consumir álcool de forma responsável, desde que você não tenha um problema de consumo, seja maior de idade legal para beber e não esteja grávida:
- Nunca dirija um veículo após consumir álcool.
- Se for beber, tenha um motorista designado ou planeje um meio alternativo de retorno para casa, como táxi ou ônibus.
- Não beba de estômago vazio. Faça lanches antes e durante o consumo de álcool.

Se você estiver tomando medicamentos, incluindo remédios de venda livre, consulte seu médico antes de consumir álcool. O álcool pode potencializar os efeitos de muitos medicamentos. Ele também pode interagir com outros medicamentos, tornando-os ineficazes ou perigosos, ou causar doenças.

Se o consumo de álcool for um histórico familiar, você pode ter um risco aumentado de desenvolver essa doença. Assim, talvez seja melhor evitar o consumo de álcool por completo.

**CHAME SEU PROFISSIONAL DE SAÚDE SE:**
- Você estiver preocupado com seu próprio consumo de álcool ou o de um familiar.
- Você tiver interesse em mais informações sobre o uso de álcool ou grupos de apoio.
- Você não conseguir reduzir ou parar o consumo de álcool, apesar das tentativas.

Outros recursos incluem:
- Grupos locais de Alcoólicos Anônimos ou Al-anon/Alateen.
- Hospitais locais.
- Agências locais de saúde mental pública ou privadas.
- Conselheiros escolares ou de trabalho.
- Centros de saúde estudantil ou de funcionários."
ADAM_0002437_Sec2.txt,"Babies need blood sugar (glucose) for energy. Most of that glucose is used by the brain.  The baby gets glucose from the mother through the placenta before birth. After birth, the baby gets glucose from the mother through her milk or from formula, and the baby also produces it in the liver.  Glucose level can drop if:  - There is too much insulin in the blood (hyperinsulinism). Insulin is a hormone that pulls glucose from the blood.  - The baby is not producing enough glucose.  - The baby's body is using more glucose than is being produced.  - The baby is not able to feed enough to keep glucose level up.   Neonatal hypoglycemia occurs when the newborn's glucose level is below the level considered safe for the baby's age. It occurs in about 1 to 3 out of every 1,000 births.  Low blood sugar level ismore likely in infants with one or more of these risk factors:  - Born early, have a serious infection, or needed oxygen right after delivery  - Mother has diabetes (these infants are often larger than normal)  - Have slower than usual growth in the womb during pregnancy  - Are smaller in size than normal for their gestational age)",What causes Low blood sugar - newborns ? (Also called: Neonatal hypoglycemia),68,4-Excellent,O que causa baixa glicose em recém-nascidos? (Também chamado de hipoglicemia neonatal),"Os bebês precisam de glicose (açúcar no sangue) para obter energia. A maior parte dessa glicose é utilizada pelo cérebro. Antes do nascimento, o bebê recebe glicose da mãe através da placenta. Após o nascimento, o bebê recebe glicose do leite materno ou de fórmula, e também a produz no fígado. O nível de glicose pode cair se:
- Houver excesso de insulina no sangue (hiperinsulinismo). A insulina é um hormônio que retira a glicose do sangue.
- O bebê não estiver produzindo glicose suficiente.
- O corpo do bebê estiver usando mais glicose do que está sendo produzida.
- O bebê não conseguir se alimentar o suficiente para manter o nível de glicose elevado.
A hipoglicemia neonatal ocorre quando o nível de glicose do recém-nascido está abaixo do nível considerado seguro para a idade do bebê. Ocorre em cerca de 1 a 3 em cada 1.000 nascimentos. O nível baixo de açúcar no sangue é mais provável em bebês com um ou mais desses fatores de risco:
- Nascidos prematuros, com infecção grave ou que necessitaram de oxigênio logo após o parto.
- Mãe com diabetes (esses bebês são frequentemente maiores que o normal).
- Apresentarem crescimento mais lento que o usual no útero durante a gravidez.
- Serem menores que o normal para sua idade gestacional."
ADAM_0002437_Sec7.txt,"Severe or persistent low blood sugar level may affect the baby's mental function. In rare cases, heart failure or seizures may occur.)",What are the complications of Low blood sugar - newborns ? (Also called: Neonatal hypoglycemia),68,4-Excellent,Quais são as complicações da hipoglicemia neonatal? (Também chamada de hipoglicemia neonatal),"Níveis graves ou persistentes de baixo açúcar no sangue podem afetar a função mental do bebê. Em casos raros, podem ocorrer insuficiência cardíaca ou convulsões."
ADAM_0002437_Sec8.txt,"If you have diabetes during pregnancy, work with your health care provider to control your blood sugar level. Be sure that your newborn's blood sugar levelis monitored after birth.)",How to prevent Low blood sugar - newborns ? (Also called: Neonatal hypoglycemia),68,4-Excellent,Como prevenir hipoglicemia em recém-nascidos? (Também chamada de hipoglicemia neonatal),"Se você tiver diabetes durante a gravidez, trabalhe com seu profissional de saúde para controlar seu nível de açúcar no sangue. Certifique-se de que o nível de açúcar no sangue do seu recém-nascido seja monitorado após o nascimento."
ADAM_0001259_Sec4.txt,"Diverticulosis is often found during an exam for another health problem. For example, it is often discovered during a colonoscopy.  If you do have symptoms, you may have one or more of the following tests:  - Blood tests to see if you have an infection or have lost too much blood  - CT scan or ultrasound of the abdomen if you have bleeding, loose stools, or pain   A colonoscopy is needed to make the diagnosis:  - A colonoscopy is an exam that views the inside of the colon and rectum.  - A small camera attached to a tube can reach the length of the colon.   Angiography  - Angiography is an imaging test that uses x-rays and a special dye to see inside the blood vessels.  - This test may be used if the area of bleeding is not seen during a colonoscopy.)",How to diagnose Diverticulosis ? (Also called: Diverticula - diverticulosis; Diverticulitis - diverticulosis; Diverticular disease - diverticulosis; G.I. bleed - diverticulosis; Gastrointestinal hemorrhage - diverticulosis; Gastrointestinal bleed - diverticulosis),69,4-Excellent,Como diagnosticar Diverticulose? (Também chamado de: Divertícula - diverticulose; Diverticulite - diverticulose; Doença diverticular - diverticulose; Sangramento intestinal - diverticulose; Hemorragia gastrointestinal - diverticulose; Sangramento gastrointestinal - diverticulose),"A diverticulose é frequentemente encontrada durante um exame para outro problema de saúde. Por exemplo, é frequentemente descoberta durante uma colonoscopia. Se você tiver sintomas, você pode precisar de um ou mais dos seguintes exames:
- Exames de sangue para verificar se você tem uma infecção ou se perdeu muito sangue
- Tomografia computadorizada (TC) ou ultrassom do abdômen se você tiver sangramento, diarreia ou dor
É necessária uma colonoscopia para fazer o diagnóstico:
- A colonoscopia é um exame que visualiza o interior do cólon e reto.
- Uma pequena câmera acoplada a um tubo pode alcançar todo o comprimento do cólon.
Angiografia
- A angiografia é um exame de imagem que usa raios-X e um corante especial para ver dentro dos vasos sanguíneos.
- Este exame pode ser usado se a área de sangramento não for vista durante a colonoscopia."
MPlusHealthTopics_0000293_Sec1.txt,"Diverticula are small pouches that bulge outward through the colon, or large intestine. If you have these pouches, you have a condition called diverticulosis. It becomes more common as people age. About half of all people over age 60 have it. Doctors believe the main cause is a low-fiber diet.    Most people with diverticulosis don't have symptoms. Sometimes it causes mild cramps, bloating or constipation. Diverticulosis is often found through tests ordered for something else. For example, it is often found during a colonoscopy to screen for cancer. A high-fiber diet and mild pain reliever will often relieve symptoms.    If the pouches become inflamed or infected, you have a condition called diverticulitis. The most common symptom is abdominal pain, usually on the left side. You may also have fever, nausea, vomiting, chills, cramping, and constipation. In serious cases, diverticulitis can lead to bleeding, tears, or blockages. Your doctor will do a physical exam and imaging tests to diagnose it. Treatment may include antibiotics, pain relievers, and a liquid diet. A serious case may require a hospital stay or surgery.    NIH: National Institute of Diabetes and Digestive and Kidney Diseases)",What is (are) Diverticulosis and Diverticulitis ? (Also called: Diverticular disease),69,4-Excellent,O que é Diverticulose e Diverticulite? (Também chamado de: Doença Diverticular),"Divertículos são pequenas bolsas que protuberam através do cólon, ou intestino grosso. Se você tiver essas bolsas, você tem uma condição chamada diverticulose. Ela se torna mais comum com o avançar da idade. Cerca de metade das pessoas com mais de 60 anos tem. Os médicos acreditam que a principal causa é uma dieta com baixo teor de fibras. A maioria das pessoas com diverticulose não apresenta sintomas. Às vezes, causa cólicas leves, inchaço ou constipação. A diverticulose é frequentemente detectada por exames solicitados para outra coisa. Por exemplo, é frequentemente encontrada durante uma colonoscopia para rastreamento de câncer. Uma dieta rica em fibras e um analgésico suave geralmente aliviam os sintomas. Se as bolsas ficarem inflamadas ou infectadas, você tem uma condição chamada diverticulite. O sintoma mais comum é dor abdominal, geralmente no lado esquerdo. Você também pode ter febre, náuseas, vômitos, calafrios, cólicas e constipação. Em casos graves, a diverticulite pode levar a sangramento, lacerações ou obstruções. Seu médico fará um exame físico e exames de imagem para diagnosticar. O tratamento pode incluir antibióticos, analgésicos e uma dieta líquida. Um caso grave pode exigir internação hospitalar ou cirurgia. (NIH: National Institute of Diabetes and Digestive and Kidney Diseases)"
ADAM_0000920_Sec2.txt,"It is called the common cold for good reason. There are over one billion colds in the United States each year. You and your children will probably have more colds than any other type of illness.  Colds are the most common reason that children miss school and parents miss work. Parents often get colds from their children.  Children can get many colds every year. They usually get them from other children. A cold can spread quickly through schools or daycares.  Colds can occur at any time of the year, but they are most common in the winter or rainy seasons.  A cold virus spreads through tiny, air droplets that are released when the sick person sneezes, coughs, or blows their nose.  You can catch a cold if:  - A person with a cold sneezes, coughs, or blows their nose near you  - You touch your nose, eyes, or mouth after you have touched something contaminated by the virus, such as a toy or doorknob.    People are most contagious for the first 2 to 3 days of a cold. A cold is most often not contagious after the first week.)",What causes Common cold ? (Also called: Upper respiratory infection - viral; Cold),70,4-Excellent,O que causa o resfriado comum? (Também conhecido como: Infecção respiratória superior viral; Resfriado),"É chamado de resfriado comum por um bom motivo. Há mais de um bilhão de casos de resfriado nos Estados Unidos anualmente. Você e seus filhos provavelmente terão mais resfriados do que qualquer outro tipo de doença. Os resfriados são a causa mais comum de faltas escolares em crianças e de ausências no trabalho dos pais. Os pais frequentemente contraem resfriados de seus filhos. As crianças podem pegar muitos resfriados a cada ano. Geralmente, eles são adquiridos de outras crianças. Um resfriado pode se espalhar rapidamente em escolas ou creches. Os resfriados podem ocorrer em qualquer época do ano, mas são mais comuns no inverno ou em estações chuvosas. O vírus do resfriado se espalha através de gotículas aéreas minúsculas liberadas quando a pessoa doente espirra, tosse ou assoa o nariz. Você pode pegar um resfriado se: - Uma pessoa com resfriado espirrar, tossir ou assoar o nariz perto de você - Você tocar no nariz, olhos ou boca depois de ter tocado em algo contaminado pelo vírus, como um brinquedo ou maçaneta. As pessoas estão mais contagiosas nos primeiros 2 a 3 dias de um resfriado. Um resfriado geralmente não é mais contagioso após a primeira semana."
